,name,price,link,info,picture
122,اسكودا اوكتافيا A8 موديل ٢٠٢١ عداد ٢٠ الف كيلو,"EGP 950,000",https://www.olx.com.eg/en/ad/%D8%A7%D8%B3%D9%83%D9%88%D8%AF%D8%A7-%D8%A7%D9%88%D9%83%D8%AA%D8%A7%D9%81%D9%8A%D8%A7-a8-%D9%85%D9%88%D8%AF%D9%8A%D9%84-%D9%A2%D9%A0%D9%A2%D9%A1-%D8%B9%D8%AF%D8%A7%D8%AF-%D9%A2%D9%A0-%D8%A7%D9%84%D9%81-%D9%83%D9%8A%D9%84%D9%88-ID195908230.html,"Mahalla al-Kobra, Gharbia•",https://images.olx.com.eg/thumbnails/50720570-240x180.jpeg
123,ببيع عربيتي سكودا امبيشن A8 موديل ٢٠٢١ عامله فابريكا صيانات توكيل,"EGP 860,000",https://www.olx.com.eg/en/ad/%D8%A8%D8%A8%D9%8A%D8%B9-%D8%B9%D8%B1%D8%A8%D9%8A%D8%AA%D9%8A-%D8%B3%D9%83%D9%88%D8%AF%D8%A7-%D8%A7%D9%85%D8%A8%D9%8A%D8%B4%D9%86-a8-%D9%85%D9%88%D8%AF%D9%8A%D9%84-%D9%A2%D9%A0%D9%A2%D9%A1-%D8%B9%D8%A7%D9%85%D9%84%D9%87-%D9%81%D8%A7%D8%A8%D8%B1%D9%8A%D9%83%D8%A7-%D8%B5%D9%8A%D8%A7%D9%86%D8%A7%D8%AA-%D8%AA%D9%88%D9%83%D9%8A%D9%84-ID195907159.html,"New Cairo - El Tagamoa, Cairo•",https://images.olx.com.eg/thumbnails/50714860-240x180.jpeg
124,A7 للبيع حاله جيده,"EGP 625,000",https://www.olx.com.eg/en/ad/a7-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D8%AD%D8%A7%D9%84%D9%87-%D8%AC%D9%8A%D8%AF%D9%87-ID195891722.html,"Victoria, Alexandria•",https://images.olx.com.eg/thumbnails/50635263-240x180.jpeg
125,Octavia A8 Style Plus,"EGP 1,010,000",https://www.olx.com.eg/en/ad/octavia-a8-style-plus-ID195897067.html,"New Cairo - El Tagamoa, Cairo•",https://images.olx.com.eg/thumbnails/50665623-240x180.jpeg
126,سكودا a7 أعلي فئة حالة نادره جدا جدا جدا,"EGP 530,000",https://www.olx.com.eg/en/ad/%D8%B3%D9%83%D9%88%D8%AF%D8%A7-a7-%D8%A3%D8%B9%D9%84%D9%8A-%D9%81%D8%A6%D8%A9-%D8%AD%D8%A7%D9%84%D8%A9-%D9%86%D8%A7%D8%AF%D8%B1%D9%87-%D8%AC%D8%AF%D8%A7-%D8%AC%D8%AF%D8%A7-%D8%AC%D8%AF%D8%A7-ID195887167.html,"Maadi, Cairo•",https://images.olx.com.eg/thumbnails/50613197-240x180.jpeg
127,2023 kodiaq zero,"EGP 1,700,000",https://www.olx.com.eg/en/ad/2023-kodiaq-zero-ID195894434.html,"Rehab City, Cairo•",https://images.olx.com.eg/thumbnails/50650408-240x180.jpeg
128,سكودا اوكتافيا A8 2022 اتوماتيك / Style جديدة للبيع و بالتقسيط,"EGP 315,000",https://www.olx.com.eg/en/ad/%D8%B3%D9%83%D9%88%D8%AF%D8%A7-%D8%A7%D9%88%D9%83%D8%AA%D8%A7%D9%81%D9%8A%D8%A7-a8-2022-%D8%A7%D8%AA%D9%88%D9%85%D8%A7%D8%AA%D9%8A%D9%83-style-%D8%AC%D8%AF%D9%8A%D8%AF%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%88-%D8%A8%D8%A7%D9%84%D8%AA%D9%82%D8%B3%D9%8A%D8%B7-ID193642758.html,"Rehab City, Cairo•",https://images.olx.com.eg/thumbnails/39253401-240x180.jpeg
129,سكودا A8 2021 اعلي فقه ستايل,"EGP 990,000",https://www.olx.com.eg/en/ad/%D8%B3%D9%83%D9%88%D8%AF%D8%A7-a8-2021-%D8%A7%D8%B9%D9%84%D9%8A-%D9%81%D9%82%D9%87-%D8%B3%D8%AA%D8%A7%D9%8A%D9%84-ID195892802.html,"Maadi, Cairo•",https://images.olx.com.eg/thumbnails/50641358-240x180.jpeg
130,كودياك,"EGP 1,500,000",https://www.olx.com.eg/en/ad/%D9%83%D9%88%D8%AF%D9%8A%D8%A7%D9%83-ID195891144.html,"Mokattam, Cairo•",https://images.olx.com.eg/thumbnails/50632406-240x180.jpeg
131,كبوت a8ورفرف يمين ابيض من الداخل الخارج فلر 2022,"EGP 15,000",https://www.olx.com.eg/en/ad/%D9%83%D8%A8%D9%88%D8%AA-a8%D9%88%D8%B1%D9%81%D8%B1%D9%81-%D9%8A%D9%85%D9%8A%D9%86-%D8%A7%D8%A8%D9%8A%D8%B6-%D9%85%D9%86-%D8%A7%D9%84%D8%AF%D8%A7%D8%AE%D9%84-%D8%A7%D9%84%D8%AE%D8%A7%D8%B1%D8%AC-%D9%81%D9%84%D8%B1-2022-ID194619034.html,"Mansura, Dakahlia•",https://images.olx.com.eg/thumbnails/44215106-240x180.jpeg
132,Skoda,"EGP 1,075,000",https://www.olx.com.eg/en/ad/skoda-ID195885689.html,"Al Manial, Cairo•",https://images.olx.com.eg/thumbnails/50606228-240x180.jpeg
133,كودياك أعلى فئه اوتوماتيك بحاله الزيروو للبيع كاش اوتقسيط,"EGP 499,000",https://www.olx.com.eg/en/ad/%D9%83%D9%88%D8%AF%D9%8A%D8%A7%D9%83-%D8%A3%D8%B9%D9%84%D9%89-%D9%81%D8%A6%D9%87-%D8%A7%D9%88%D8%AA%D9%88%D9%85%D8%A7%D8%AA%D9%8A%D9%83-%D8%A8%D8%AD%D8%A7%D9%84%D9%87-%D8%A7%D9%84%D8%B2%D9%8A%D8%B1%D9%88%D9%88-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%83%D8%A7%D8%B4-%D8%A7%D9%88%D8%AA%D9%82%D8%B3%D9%8A%D8%B7-ID195884964.html,"Smoha, Alexandria•",https://images.olx.com.eg/thumbnails/50602781-240x180.jpeg
134,اوكتافيا a8,"EGP 950,000",https://www.olx.com.eg/en/ad/%D8%A7%D9%88%D9%83%D8%AA%D8%A7%D9%81%D9%8A%D8%A7-a8-ID195884870.html,"Hadayek 6th of October, Giza•",https://images.olx.com.eg/thumbnails/50602313-240x180.jpeg
135,كودياك ٢٠١٩ ديناميك صيانه توكيل,"EGP 1,100,000",https://www.olx.com.eg/en/ad/%D9%83%D9%88%D8%AF%D9%8A%D8%A7%D9%83-%D9%A2%D9%A0%D9%A1%D9%A9-%D8%AF%D9%8A%D9%86%D8%A7%D9%85%D9%8A%D9%83-%D8%B5%D9%8A%D8%A7%D9%86%D9%87-%D8%AA%D9%88%D9%83%D9%8A%D9%84-ID195883789.html,"New Cairo - El Tagamoa, Cairo•",https://images.olx.com.eg/thumbnails/50597008-240x180.jpeg
136,kodiak ambition فبريكا كودياك امبيشن من المالك,"EGP 1,325,000",https://www.olx.com.eg/en/ad/kodiak-ambition-%D9%81%D8%A8%D8%B1%D9%8A%D9%83%D8%A7-%D9%83%D9%88%D8%AF%D9%8A%D8%A7%D9%83-%D8%A7%D9%85%D8%A8%D9%8A%D8%B4%D9%86-%D9%85%D9%86-%D8%A7%D9%84%D9%85%D8%A7%D9%84%D9%83-ID195882200.html,"New Cairo - El Tagamoa, Cairo•",https://images.olx.com.eg/thumbnails/50589356-240x180.jpeg
137,skoda a8 ambition zero,"EGP 990,000",https://www.olx.com.eg/en/ad/skoda-a8-ambition-zero-ID195876575.html,"Madinaty, Cairo•",https://images.olx.com.eg/thumbnails/50559191-240x180.jpeg
138,Skoda Octavia A8 VRS 2022,"EGP 1,475,000",https://www.olx.com.eg/en/ad/skoda-octavia-a8-vrs-2022-ID195771918.html,"Sheikh Zayed, Giza•",https://images.olx.com.eg/thumbnails/50029981-240x180.jpeg
139,اسكودا A7 موديل 2016 موتور 1600,"EGP 520,000",https://www.olx.com.eg/en/ad/%D8%A7%D8%B3%D9%83%D9%88%D8%AF%D8%A7-a7-%D9%85%D9%88%D8%AF%D9%8A%D9%84-2016-%D9%85%D9%88%D8%AA%D9%88%D8%B1-1600-ID195866383.html,"Fleming, Alexandria•",https://images.olx.com.eg/thumbnails/50509024-240x180.jpeg
140,سكودا A8 2022 فابريكة كسر زيرو ادفع 239 الف واستلم عربيتك و هديتك,"EGP 885,000",https://www.olx.com.eg/en/ad/%D8%B3%D9%83%D9%88%D8%AF%D8%A7-a8-2022-%D9%81%D8%A7%D8%A8%D8%B1%D9%8A%D9%83%D8%A9-%D9%83%D8%B3%D8%B1-%D8%B2%D9%8A%D8%B1%D9%88-%D8%A7%D8%AF%D9%81%D8%B9-239-%D8%A7%D9%84%D9%81-%D9%88%D8%A7%D8%B3%D8%AA%D9%84%D9%85-%D8%B9%D8%B1%D8%A8%D9%8A%D8%AA%D9%83-%D9%88-%D9%87%D8%AF%D9%8A%D8%AA%D9%83-ID195865283.html,"Al Ibrahimiyyah, Alexandria•",https://images.olx.com.eg/thumbnails/50503801-240x180.jpeg
141,كودياك ستايل,"EGP 1,450,000",https://www.olx.com.eg/en/ad/%D9%83%D9%88%D8%AF%D9%8A%D8%A7%D9%83-%D8%B3%D8%AA%D8%A7%D9%8A%D9%84-ID195864002.html,"Heliopolis, Cairo•",https://images.olx.com.eg/thumbnails/50497424-240x180.jpeg
142,"""سكودا 2022 ( اوكتافيا - A8 )ستايل بلاس","EGP 990,000",https://www.olx.com.eg/en/ad/%D8%B3%D9%83%D9%88%D8%AF%D8%A7-2022-%D8%A7%D9%88%D9%83%D8%AA%D8%A7%D9%81%D9%8A%D8%A7-a8-%D8%B3%D8%AA%D8%A7%D9%8A%D9%84-%D8%A8%D9%84%D8%A7%D8%B3-ID195849040.html,"Nasr City, Cairo•",https://images.olx.com.eg/thumbnails/50419818-240x180.jpeg
143,سكودا اوكتافيا A8 2022 Ambition فابريكا كسر زيرو ادفع 240000 وقسط,"EGP 311,000",https://www.olx.com.eg/en/ad/%D8%B3%D9%83%D9%88%D8%AF%D8%A7-%D8%A7%D9%88%D9%83%D8%AA%D8%A7%D9%81%D9%8A%D8%A7-a8-2022-ambition-%D9%81%D8%A7%D8%A8%D8%B1%D9%8A%D9%83%D8%A7-%D9%83%D8%B3%D8%B1-%D8%B2%D9%8A%D8%B1%D9%88-%D8%A7%D8%AF%D9%81%D8%B9-240000-%D9%88%D9%82%D8%B3%D8%B7-ID195848209.html,"Al Ibrahimiyyah, Alexandria•",https://images.olx.com.eg/thumbnails/50415694-240x180.jpeg
144,skoda kodiaq 2020 fabrikaaa,"EGP 1,250,000",https://www.olx.com.eg/en/ad/skoda-kodiaq-2020-fabrikaaa-ID195845427.html,"Nasr City, Cairo•",https://images.olx.com.eg/thumbnails/50401515-240x180.jpeg
145,سكودا A8 فابريكا بالكامل Ebmtion بمقدم 240000وقسط بأقل فائده,"EGP 310,000",https://www.olx.com.eg/en/ad/%D8%B3%D9%83%D9%88%D8%AF%D8%A7-a8-%D9%81%D8%A7%D8%A8%D8%B1%D9%8A%D9%83%D8%A7-%D8%A8%D8%A7%D9%84%D9%83%D8%A7%D9%85%D9%84-ebmtion-%D8%A8%D9%85%D9%82%D8%AF%D9%85-240000%D9%88%D9%82%D8%B3%D8%B7-%D8%A8%D8%A3%D9%82%D9%84-%D9%81%D8%A7%D8%A6%D8%AF%D9%87-ID195843770.html,"Al Ibrahimiyyah, Alexandria•",https://images.olx.com.eg/thumbnails/50392777-240x180.jpeg
146,اوكتافيا A8 امبيشن فبريكاا قسط مع الفريد باقل مقدم 270000واستلم,"EGP 320,000",https://www.olx.com.eg/en/ad/%D8%A7%D9%88%D9%83%D8%AA%D8%A7%D9%81%D9%8A%D8%A7-a8-%D8%A7%D9%85%D8%A8%D9%8A%D8%B4%D9%86-%D9%81%D8%A8%D8%B1%D9%8A%D9%83%D8%A7%D8%A7-%D9%82%D8%B3%D8%B7-%D9%85%D8%B9-%D8%A7%D9%84%D9%81%D8%B1%D9%8A%D8%AF-%D8%A8%D8%A7%D9%82%D9%84-%D9%85%D9%82%D8%AF%D9%85-270000%D9%88%D8%A7%D8%B3%D8%AA%D9%84%D9%85-ID195843344.html,"Al Ibrahimiyyah, Alexandria•",https://images.olx.com.eg/thumbnails/50390550-240x180.jpeg
147,سكودا كودياك 2022 زيرو لون مميز,"EGP 1,675,000",https://www.olx.com.eg/en/ad/%D8%B3%D9%83%D9%88%D8%AF%D8%A7-%D9%83%D9%88%D8%AF%D9%8A%D8%A7%D9%83-2022-%D8%B2%D9%8A%D8%B1%D9%88-%D9%84%D9%88%D9%86-%D9%85%D9%85%D9%8A%D8%B2-ID195838393.html,"Heliopolis, Cairo•",https://images.olx.com.eg/thumbnails/51776324-240x180.jpeg
148,سكودا أوكتافيا A8 2021,"EGP 880,000",https://www.olx.com.eg/en/ad/%D8%B3%D9%83%D9%88%D8%AF%D8%A7-%D8%A3%D9%88%D9%83%D8%AA%D8%A7%D9%81%D9%8A%D8%A7-a8-2021-ID195741182.html,"Nasr City, Cairo•",https://images.olx.com.eg/thumbnails/49871869-240x180.jpeg
149,سكودا A8 أعلى فئة ستايل بلاس كالزيرو,"EGP 1,040,000",https://www.olx.com.eg/en/ad/%D8%B3%D9%83%D9%88%D8%AF%D8%A7-a8-%D8%A3%D8%B9%D9%84%D9%89-%D9%81%D8%A6%D8%A9-%D8%B3%D8%AA%D8%A7%D9%8A%D9%84-%D8%A8%D9%84%D8%A7%D8%B3-%D9%83%D8%A7%D9%84%D8%B2%D9%8A%D8%B1%D9%88-ID195829869.html,"Heliopolis, Cairo•",https://images.olx.com.eg/thumbnails/50322508-240x180.jpeg
150,سكودا كودياك اقل مقدم فى مصر + هدية فورية,"EGP 250,000",https://www.olx.com.eg/en/ad/%D8%B3%D9%83%D9%88%D8%AF%D8%A7-%D9%83%D9%88%D8%AF%D9%8A%D8%A7%D9%83-%D8%A7%D9%82%D9%84-%D9%85%D9%82%D8%AF%D9%85-%D9%81%D9%89-%D9%85%D8%B5%D8%B1-%D9%87%D8%AF%D9%8A%D8%A9-%D9%81%D9%88%D8%B1%D9%8A%D8%A9-ID193614042.html,"Nasr City, Cairo•",https://images.olx.com.eg/thumbnails/39109577-240x180.jpeg
151,سكودا اوكتافيا للبيع A8,"EGP 1,100,000",https://www.olx.com.eg/en/ad/%D8%B3%D9%83%D9%88%D8%AF%D8%A7-%D8%A7%D9%88%D9%83%D8%AA%D8%A7%D9%81%D9%8A%D8%A7-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-a8-ID195726311.html,"New Cairo - El Tagamoa, Cairo•",https://images.olx.com.eg/thumbnails/50016287-240x180.jpeg
152,سكودا اوكتافيا A8 الفئة الثانية 2022,"EGP 312,500",https://www.olx.com.eg/en/ad/%D8%B3%D9%83%D9%88%D8%AF%D8%A7-%D8%A7%D9%88%D9%83%D8%AA%D8%A7%D9%81%D9%8A%D8%A7-a8-%D8%A7%D9%84%D9%81%D8%A6%D8%A9-%D8%A7%D9%84%D8%AB%D8%A7%D9%86%D9%8A%D8%A9-2022-ID195562770.html,"Heliopolis, Cairo•",https://images.olx.com.eg/thumbnails/48976831-240x180.jpeg
153,سكودا كودياك 2018 معاقين,"EGP 760,000",https://www.olx.com.eg/en/ad/%D8%B3%D9%83%D9%88%D8%AF%D8%A7-%D9%83%D9%88%D8%AF%D9%8A%D8%A7%D9%83-2018-%D9%85%D8%B9%D8%A7%D9%82%D9%8A%D9%86-ID194229561.html,"Smoha, Alexandria•",https://images.olx.com.eg/thumbnails/50288616-240x180.jpeg
154,اسكودا فليشيا موديل ٩٧ للبيع,"EGP 58,000",https://www.olx.com.eg/en/ad/%D8%A7%D8%B3%D9%83%D9%88%D8%AF%D8%A7-%D9%81%D9%84%D9%8A%D8%B4%D9%8A%D8%A7-%D9%85%D9%88%D8%AF%D9%8A%D9%84-%D9%A9%D9%A7-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-ID195807736.html,"Obour City, Cairo•",https://images.olx.com.eg/thumbnails/50214366-240x180.jpeg
155,Skoda A7 Model 2014 فبريكه بالكامل,"EGP 490,000",https://www.olx.com.eg/en/ad/skoda-a7-model-2014-%D9%81%D8%A8%D8%B1%D9%8A%D9%83%D9%87-%D8%A8%D8%A7%D9%84%D9%83%D8%A7%D9%85%D9%84-ID195805664.html,"New Nozha, Cairo•",https://images.olx.com.eg/thumbnails/50204715-240x180.jpeg
156,Skoda Kodiaq 1500 CC 2023,"EGP 1,500,000",https://www.olx.com.eg/en/ad/skoda-kodiaq-1500-cc-2023-ID194830266.html,"New Cairo - El Tagamoa, Cairo•",https://images.olx.com.eg/thumbnails/45401934-240x180.jpeg
157,اوكتافيا A5 2007 لدي اوتو مفتاح لتجارة السيارات,"EGP 345,000",https://www.olx.com.eg/en/ad/%D8%A7%D9%88%D9%83%D8%AA%D8%A7%D9%81%D9%8A%D8%A7-a5-2007-%D9%84%D8%AF%D9%8A-%D8%A7%D9%88%D8%AA%D9%88-%D9%85%D9%81%D8%AA%D8%A7%D8%AD-%D9%84%D8%AA%D8%AC%D8%A7%D8%B1%D8%A9-%D8%A7%D9%84%D8%B3%D9%8A%D8%A7%D8%B1%D8%A7%D8%AA-ID195795753.html,"Seyouf, Alexandria•",https://images.olx.com.eg/thumbnails/50152751-240x180.jpeg
158,skoda kodiaq 2022,"EGP 525,000",https://www.olx.com.eg/en/ad/skoda-kodiaq-2022-ID195618904.html,"Nasr City, Cairo•",https://images.olx.com.eg/thumbnails/50677446-240x180.jpeg
159,سكودا a8 ستايل بلس ٢٠٢١,"EGP 1,150,000",https://www.olx.com.eg/en/ad/%D8%B3%D9%83%D9%88%D8%AF%D8%A7-a8-%D8%B3%D8%AA%D8%A7%D9%8A%D9%84-%D8%A8%D9%84%D8%B3-%D9%A2%D9%A0%D9%A2%D9%A1-ID195740392.html,"Desouk, Kafr al-Sheikh•",https://images.olx.com.eg/thumbnails/49867888-240x180.jpeg
160,سكودا كودياك ٧راكب,"EGP 1,250,000",https://www.olx.com.eg/en/ad/%D8%B3%D9%83%D9%88%D8%AF%D8%A7-%D9%83%D9%88%D8%AF%D9%8A%D8%A7%D9%83-%D9%A7%D8%B1%D8%A7%D9%83%D8%A8-ID195749381.html,"Mohandessin, Giza•",https://images.olx.com.eg/thumbnails/49916845-240x180.jpeg
161,اسكودا A8,"EGP 1,250,000",https://www.olx.com.eg/en/ad/%D8%A7%D8%B3%D9%83%D9%88%D8%AF%D8%A7-a8-ID195648337.html,"Tanta, Gharbia•",https://images.olx.com.eg/thumbnails/49403354-240x180.jpeg
162,Skoda Kodiak Sport Line 2023سكودا كودياك,"EGP 1,835,000",https://www.olx.com.eg/en/ad/skoda-kodiak-sport-line-2023%D8%B3%D9%83%D9%88%D8%AF%D8%A7-%D9%83%D9%88%D8%AF%D9%8A%D8%A7%D9%83-ID195734448.html,"Rehab City, Cairo•",https://images.olx.com.eg/thumbnails/49840004-240x180.jpeg
163,Skoda Kodiaq Sport Line 2023,"EGP 1,850,000",https://www.olx.com.eg/en/ad/skoda-kodiaq-sport-line-2023-ID195730730.html,"Damietta City, Damietta•",https://images.olx.com.eg/thumbnails/49820752-240x180.jpeg
164,فانوس امامي و اكصدام و رفرف سكودا اوكتافيا a8 2022,"EGP 20,000",https://www.olx.com.eg/en/ad/%D9%81%D8%A7%D9%86%D9%88%D8%B3-%D8%A7%D9%85%D8%A7%D9%85%D9%8A-%D9%88-%D8%A7%D9%83%D8%B5%D8%AF%D8%A7%D9%85-%D9%88-%D8%B1%D9%81%D8%B1%D9%81-%D8%B3%D9%83%D9%88%D8%AF%D8%A7-%D8%A7%D9%88%D9%83%D8%AA%D8%A7%D9%81%D9%8A%D8%A7-a8-2022-ID195720607.html,"Hadayek al-Ahram, Giza•",https://images.olx.com.eg/thumbnails/49768978-240x180.jpeg
165,اوكتافيا A7 بدون ملحوظة,"EGP 690,000",https://www.olx.com.eg/en/ad/%D8%A7%D9%88%D9%83%D8%AA%D8%A7%D9%81%D9%8A%D8%A7-a7-%D8%A8%D8%AF%D9%88%D9%86-%D9%85%D9%84%D8%AD%D9%88%D8%B8%D8%A9-ID195705294.html,"Mahalla al-Kobra, Gharbia•",https://images.olx.com.eg/thumbnails/49692141-240x180.jpeg
166,A7 model 2018,"EGP 700,000",https://www.olx.com.eg/en/ad/a7-model-2018-ID195697697.html,"Heliopolis, Cairo•",https://images.olx.com.eg/thumbnails/49655087-240x180.jpeg
167,Skoda- A7 - 2020 - تانى فئة,"EGP 745,000",https://www.olx.com.eg/en/ad/skoda-a7-2020-%D8%AA%D8%A7%D9%86%D9%89-%D9%81%D8%A6%D8%A9-ID195683556.html,"Heliopolis, Cairo•",https://images.olx.com.eg/thumbnails/49585438-240x180.jpeg
168,skoda A8 style,"EGP 900,000",https://www.olx.com.eg/en/ad/skoda-a8-style-ID195684931.html,"Ataba, Cairo•",https://images.olx.com.eg/thumbnails/49592532-240x180.jpeg
169,سكودا اوكتافيا A8,"EGP 300,000",https://www.olx.com.eg/en/ad/%D8%B3%D9%83%D9%88%D8%AF%D8%A7-%D8%A7%D9%88%D9%83%D8%AA%D8%A7%D9%81%D9%8A%D8%A7-a8-ID180935641.html,"Nasr City, Cairo•",https://images.olx.com.eg/thumbnails/19808169-240x180.jpeg
170,سكودا a8 امبيشن,"EGP 180,000",https://www.olx.com.eg/en/ad/%D8%B3%D9%83%D9%88%D8%AF%D8%A7-a8-%D8%A7%D9%85%D8%A8%D9%8A%D8%B4%D9%86-ID178381962.html,"Obour City, Cairo•",https://images.olx.com.eg/thumbnails/19792771-240x180.jpeg
171,كودياك اسبورت لاين,"EGP 1,800,000",https://www.olx.com.eg/en/ad/%D9%83%D9%88%D8%AF%D9%8A%D8%A7%D9%83-%D8%A7%D8%B3%D8%A8%D9%88%D8%B1%D8%AA-%D9%84%D8%A7%D9%8A%D9%86-ID195666018.html,"Tanta, Gharbia•",https://images.olx.com.eg/thumbnails/49492984-240x180.jpeg
172,اسكودا اوكتافيا استايل بلس skoda octavia a8 style plus 2021,"EGP 1,100,000",https://www.olx.com.eg/en/ad/%D8%A7%D8%B3%D9%83%D9%88%D8%AF%D8%A7-%D8%A7%D9%88%D9%83%D8%AA%D8%A7%D9%81%D9%8A%D8%A7-%D8%A7%D8%B3%D8%AA%D8%A7%D9%8A%D9%84-%D8%A8%D9%84%D8%B3-skoda-octavia-a8-style-plus-2021-ID195646579.html,"Sadat, Monufia•",https://images.olx.com.eg/thumbnails/49393895-240x180.jpeg
173,سكودا اوكتافيا امبشن 2022 A8,"EGP 1,070,000",https://www.olx.com.eg/en/ad/%D8%B3%D9%83%D9%88%D8%AF%D8%A7-%D8%A7%D9%88%D9%83%D8%AA%D8%A7%D9%81%D9%8A%D8%A7-%D8%A7%D9%85%D8%A8%D8%B4%D9%86-2022-a8-ID195546477.html,"Maadi, Cairo•",https://images.olx.com.eg/thumbnails/48891469-240x180.jpeg
174,Car for sale,"EGP 1,150,000",https://www.olx.com.eg/en/ad/car-for-sale-ID195637204.html,"Smoha, Alexandria•",https://images.olx.com.eg/thumbnails/49346818-240x180.jpeg
175,سكودا اوكتافيا A7 موديل 2015,"EGP 520,000",https://www.olx.com.eg/en/ad/%D8%B3%D9%83%D9%88%D8%AF%D8%A7-%D8%A7%D9%88%D9%83%D8%AA%D8%A7%D9%81%D9%8A%D8%A7-a7-%D9%85%D9%88%D8%AF%D9%8A%D9%84-2015-ID195634407.html,"Mahalla al-Kobra, Gharbia•",https://images.olx.com.eg/thumbnails/49332883-240x180.jpeg
176,Skoda octavia A8 STYLE,"EGP 4,444",https://www.olx.com.eg/en/ad/skoda-octavia-a8-style-ID195620300.html,"Al Manial, Cairo•",https://images.olx.com.eg/thumbnails/49259710-240x180.jpeg
177,سكودا اوكتافيا A8 Ambition,"EGP 299,000",https://www.olx.com.eg/en/ad/%D8%B3%D9%83%D9%88%D8%AF%D8%A7-%D8%A7%D9%88%D9%83%D8%AA%D8%A7%D9%81%D9%8A%D8%A7-a8-ambition-ID195284321.html,"Nasr City, Cairo•",https://images.olx.com.eg/thumbnails/47557583-240x180.jpeg
178,اسكودا A5,"EGP 330,000",https://www.olx.com.eg/en/ad/%D8%A7%D8%B3%D9%83%D9%88%D8%AF%D8%A7-a5-ID195547702.html,"Mahalla al-Kobra, Gharbia•",https://images.olx.com.eg/thumbnails/48897612-240x180.jpeg
179,Skoda A8 zeroo,"EGP 10,000",https://www.olx.com.eg/en/ad/skoda-a8-zeroo-ID195553811.html,"Sidi Gaber, Alexandria•",https://images.olx.com.eg/thumbnails/48931447-240x180.jpeg
180,سكودا كودياك جميع الفئات,"EGP 250,000",https://www.olx.com.eg/en/ad/%D8%B3%D9%83%D9%88%D8%AF%D8%A7-%D9%83%D9%88%D8%AF%D9%8A%D8%A7%D9%83-%D8%AC%D9%85%D9%8A%D8%B9-%D8%A7%D9%84%D9%81%D8%A6%D8%A7%D8%AA-ID194819339.html,"Nasr City, Cairo•",https://images.olx.com.eg/thumbnails/45227341-240x180.jpeg
181,سكودا اوكتافيا A8 2022 اتوماتيك / AMBITION للبيع كاش او بالتقسيط,"EGP 230,000",https://www.olx.com.eg/en/ad/%D8%B3%D9%83%D9%88%D8%AF%D8%A7-%D8%A7%D9%88%D9%83%D8%AA%D8%A7%D9%81%D9%8A%D8%A7-a8-2022-%D8%A7%D8%AA%D9%88%D9%85%D8%A7%D8%AA%D9%8A%D9%83-ambition-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%83%D8%A7%D8%B4-%D8%A7%D9%88-%D8%A8%D8%A7%D9%84%D8%AA%D9%82%D8%B3%D9%8A%D8%B7-ID186669574.html,"New Cairo - El Tagamoa, Cairo•",https://images.olx.com.eg/thumbnails/45116792-240x180.jpeg
